市区町村コード,市区町村名,値,調査年,出典
08231,茨城県 桜川市,13392,2020,国勢調査(2020)
08232,茨城県 神栖市,40376,2020,国勢調査(2020)
08233,茨城県 行方市,11120,2020,国勢調査(2020)
08234,茨城県 鉾田市,17894,2020,国勢調査(2020)
08235,茨城県 つくばみらい市,19955,2020,国勢調査(2020)
08236,茨城県 小美玉市,18322,2020,国勢調査(2020)
08302,茨城県 茨城町,11716,2020,国勢調査(2020)
08309,茨城県 大洗町,6581,2020,国勢調査(2020)
08310,茨城県 城里町,6904,2020,国勢調査(2020)
08341,茨城県 東海村,15383,2020,国勢調査(2020)
08364,茨城県 大子町,6333,2020,国勢調査(2020)
08442,茨城県 美浦村,5852,2020,国勢調査(2020)
08443,茨城県 阿見町,20188,2020,国勢調査(2020)
08447,茨城県 河内町,2888,2020,国勢調査(2020)
08521,茨城県 八千代町,6999,2020,国勢調査(2020)
08542,茨城県 五霞町,2926,2020,国勢調査(2020)
08546,茨城県 境町,8709,2020,国勢調査(2020)
08564,茨城県 利根町,6245,2020,国勢調査(2020)
09201,栃木県 宇都宮市,230546,2020,国勢調査(2020)
09202,栃木県 足利市,61446,2020,国勢調査(2020)
09203,栃木県 栃木市,60796,2020,国勢調査(2020)
09204,栃木県 佐野市,48009,2020,国勢調査(2020)
09205,栃木県 鹿沼市,36012,2020,国勢調査(2020)
09206,栃木県 日光市,32219,2020,国勢調査(2020)
09208,栃木県 小山市,69512,2020,国勢調査(2020)
09209,栃木県 真岡市,29389,2020,国勢調査(2020)
09210,栃木県 大田原市,29733,2020,国勢調査(2020)
09211,栃木県 矢板市,11978,2020,国勢調査(2020)
09213,栃木県 那須塩原市,47388,2020,国勢調査(2020)
09214,栃木県 さくら市,16310,2020,国勢調査(2020)
09215,栃木県 那須烏山市,9148,2020,国勢調査(2020)
09216,栃木県 下野市,23463,2020,国勢調査(2020)
09301,栃木県 上三川町,11534,2020,国勢調査(2020)
09342,栃木県 益子町,7798,2020,国勢調査(2020)
09343,栃木県 茂木町,4446,2020,国勢調査(2020)
09344,栃木県 市貝町,4254,2020,国勢調査(2020)
09345,栃木県 芳賀町,5223,2020,国勢調査(2020)
09361,栃木県 壬生町,15865,2020,国勢調査(2020)
09364,栃木県 野木町,9822,2020,国勢調査(2020)
09384,栃木県 塩谷町,3613,2020,国勢調査(2020)
09386,栃木県 高根沢町,12191,2020,国勢調査(2020)
09407,栃木県 那須町,9085,2020,国勢調査(2020)
09411,栃木県 那珂川町,5669,2020,国勢調査(2020)
10201,群馬県 前橋市,141556,2020,国勢調査(2020)
10202,群馬県 高崎市,160565,2020,国勢調査(2020)
10203,群馬県 桐生市,44862,2020,国勢調査(2020)
10204,群馬県 伊勢崎市,86014,2020,国勢調査(2020)
10205,群馬県 太田市,92346,2020,国勢調査(2020)
10206,群馬県 沼田市,18815,2020,国勢調査(2020)
10207,群馬県 館林市,31577,2020,国勢調査(2020)
10208,群馬県 渋川市,28993,2020,国勢調査(2020)
10209,群馬県 藤岡市,25301,2020,国勢調査(2020)
10210,群馬県 富岡市,18428,2020,国勢調査(2020)
10211,群馬県 安中市,22021,2020,国勢調査(2020)
